LineId,Date,Time,Pid,Id,Content,EventId,EventTemplate,ParameterList
2204,05-12,03:17:27.206,1041,REL,AudioMix,5f42c2b8,AudioMix,[]
2205,05-12,03:17:27.207,1041,ACQ,AudioMix (partial),40f3b02b,AudioMix (partial),[]
2206,05-12,03:17:27.286,1041,REL,AudioMix,5f42c2b8,AudioMix,[]
2207,05-12,03:17:27.291,1041,REL,AudioMix,5f42c2b8,AudioMix,[]
2208,05-12,03:17:27.293,1041,REL,AudioMix,5f42c2b8,AudioMix,[]
2209,05-12,03:17:27.294,1041,REL,AudioMix,5f42c2b8,AudioMix,[]
2210,05-12,03:17:27.296,1041,REL,AudioMix,5f42c2b8,AudioMix,[]
2211,05-12,03:17:27.297,1041,REL,AudioMix,5f42c2b8,AudioMix,[]
2212,05-12,03:17:27.806,1000,ACQ,*vibrator* (partial),fa1f567a,*vibrator* (partial),[]
2213,05-12,03:17:27.845,1000,REL,*vibrator*,8398adf0,*vibrator*,[]
2214,05-12,03:17:30.014,1041,REL,AudioMix,5f42c2b8,AudioMix,[]
2215,05-12,03:17:30.014,1041,ACQ,AudioMix (partial),40f3b02b,AudioMix (partial),[]
2216,05-12,03:17:30.165,1041,REL,AudioMix,5f42c2b8,AudioMix,[]
2217,05-12,03:17:30.165,1041,ACQ,AudioMix (partial),40f3b02b,AudioMix (partial),[]
2218,05-12,03:17:33.162,1041,REL,AudioMix,5f42c2b8,AudioMix,[]
2219,05-12,03:17:33.554,1000,ACQ,*vibrator* (partial),fa1f567a,*vibrator* (partial),[]
2220,05-12,03:17:33.588,1000,REL,*vibrator*,8398adf0,*vibrator*,[]
