EventId,EventTemplate,Occurrences
E103,"('DreamManagerService', '(doze)')",1
E104,"('*job*/c.w/.AlarmService', '(partial)')",2
E105,"('*job*/c.g.a.a.m/a.w.i.b.s.SystemJobService', '(partial)')",16
E106,"('bugle_datamodel_executor_wakelock', '(partial)')",4
E107,"('Icing', '(partial)')",4
E108,"('Window:NotificationShade', '(draw)')",4
E109,"('motion_service', '(partial)')",4
E110,"('UlrDispSvcFastWL', '(partial)')",4
E111,"('*job*/c.s.a.n/a.w.i.b.s.SystemJobService', '(partial)')",4
E112,"('Doze', '(partial)')",8
E113,"('GnpBroadcastReceiver', '(partial)')",8
E114,"('*job*/c.s.a.s/a.w.i.b.s.SystemJobService', '(partial)')",8
E115,"('Window:EdgeLightingWindow', '(draw)')",6
E116,"('*vibrator*', '(partial)')",6
E117,"('NlpCollectorWakeLock', '(partial)')",6
E118,"('*job*/c.g.a.a.m/.s.d.a.e.ActionJobService', '(partial)')",6
E119,"('*job*/c.a.c/c.w/WhatsApp:android', '(partial)')",6
E120,"('IntentOp:.c.b.BackgroundBroadcastReceiverSupport$PersistentReceiverIntentOperation', '(partial)')",7
E121,"('AOD_EnsureWorkingTime', '(partial)')",3
E122,"('PhoneWindowManager.mPowerKeyWakeLock', '(partial)')",3
E123,"('*launch*', '(partial)')",21
E124,"('GCoreFlp', '(partial)')",5
E125,"('prevent', 'full-screen', 'wakelock', 'in', 'EnqueueNotificationRunnable', '(partial)')",59
E126,"('prevent', 'full-screen', 'wakelock', 'in', 'EnqueueNotificationRunnable')",59
E127,"('SmsDeliverReceiver', 'Receive', 'broadcast', '->', 'ReceiverDoInBackground', '->', 'SmsDeliverReceiver.doInBackground', '->', 'SmsDeliverProcessordeliver#receiveSms', '->', 'SmsDeliverProcessor#deliverReceiveSms#transform', '->', 'ReceiveSmsMessageHelper.insertMessageInBugleDb', '->', 'UsageStatisticsImpl::logMessageSentOrReceivedInSiloExecution', '->', 'log_message_sent_or_received', '->', 'WorkQueueImpl#queueWorkItemAndReturnFuture', '->', 'log_message_sent_or_received', '(partial)')",2
