LineId,Date,Time,Pid,Id,Content,EventId,EventTemplate
2529,01-09,20:52:54.472,1001,ACQ,*telephony-radio* (partial),7a690d26,* (partial)
2530,01-09,20:52:54.473,1001,REL,*telephony-radio*,3389dae3,*
2531,01-09,20:52:54.557,1001,REL,RILJ_ACK_WL,3389dae3,*
2532,01-09,20:52:54.618,1001,REL,RILJ_ACK_WL,3389dae3,*
2533,01-09,20:52:54.653,10161,REL,MotoDisplayWakeLock,3389dae3,*
2534,01-09,20:52:55.322,10161,ACQ,MotoDisplayWakeLock (partial),7a690d26,* (partial)
2535,01-09,20:52:55.398,10161,REL,MotoDisplayWakeLock,3389dae3,*
2536,01-09,20:52:56.045,1000,ACQ,*vibrator* (partial),7a690d26,* (partial)
2537,01-09,20:52:56.045,10264,ACQ,wake-and-unlock:wakelock (partial),7a690d26,* (partial)
2538,01-09,20:52:56.051,1000,ACQ,LockoutResetMonitor:SendLockoutReset (partial),7a690d26,* (partial)
2539,01-09,20:52:56.054,10264,ACQ,lockoutResetCallback (partial),7a690d26,* (partial)
2540,01-09,20:52:56.054,1000,REL,LockoutResetMonitor:SendLockoutReset,3389dae3,*
2541,01-09,20:52:56.068,10264,REL,wake-and-unlock:wakelock,3389dae3,*
2542,01-09,20:52:56.074,10264,REL,lockoutResetCallback,3389dae3,*
2543,01-09,20:52:56.077,1000,REL,*vibrator*,3389dae3,*
2544,01-09,20:52:56.126,1000,REL,DreamManagerService,3389dae3,*
2545,01-09,20:52:56.163,1000,ACQ,*alarm* (partial),7a690d26,* (partial)
2546,01-09,20:52:56.164,1000,REL,*alarm*,3389dae3,*
2547,01-09,20:52:56.190,10182,ACQ,NlpWakeLock (partial),7a690d26,* (partial)
2548,01-09,20:52:56.193,10182,REL,NlpWakeLock,3389dae3,*
2549,01-09,20:52:56.235,10182,ACQ,IntentOp:.c.b.BackgroundBroadcastReceiverSupport$PersistentReceiverIntentOperation (partial),7a690d26,* (partial)
2550,01-09,20:52:56.255,10182,REL,IntentOp:.c.b.BackgroundBroadcastReceiverSupport$PersistentReceiverIntentOperation,3389dae3,*
2551,01-09,20:52:56.385,1000,REL,*job*/c.w/a.w.i.b.s.SystemJobService,3389dae3,*
2552,01-09,20:52:56.389,10161,ACQ,AnalyticsIntentService (partial),7a690d26,* (partial)
2553,01-09,20:52:56.435,10264,REL,Doze,3389dae3,*
2554,01-09,20:52:56.438,1000,ACQ,*job*/c.m.m/.a.AnalyticsIntentService (partial),7a690d26,* (partial)
2555,01-09,20:52:56.441,10161,REL,AnalyticsIntentService,3389dae3,*
2556,01-09,20:52:56.443,1000,REL,*job*/c.m.m/.a.AnalyticsIntentService,3389dae3,*
2557,01-09,20:52:56.471,10182,ACQ,Wakeful StateMachine: GeofencerStateMachine (partial),237d19a3,Wakeful StateMachine: GeofencerStateMachine (partial)
2558,01-09,20:52:56.471,10182,REL,Wakeful StateMachine: GeofencerStateMachine,f4f09ce2,Wakeful StateMachine: GeofencerStateMachine
2559,01-09,20:52:56.479,10182,ACQ,NlpWakeLock (partial),7a690d26,* (partial)
2560,01-09,20:52:56.482,10182,REL,NlpWakeLock,3389dae3,*
2561,01-09,20:52:56.551,10182,ACQ,GCM_WORK (partial),7a690d26,* (partial)
2562,01-09,20:52:56.553,10182,REL,GCM_WORK,3389dae3,*
2563,01-09,20:52:56.837,10335,ACQ,com.whatsapp:sendinactive (partial),7a690d26,* (partial)
2564,01-09,20:52:58.544,1000,ACQ,*launch* (partial),7a690d26,* (partial)
2565,01-09,20:52:58.569,1001,ACQ,*telephony-radio* (partial),7a690d26,* (partial)
2566,01-09,20:52:58.570,1001,REL,*telephony-radio*,3389dae3,*
2567,01-09,20:52:58.570,1001,ACQ,*telephony-radio* (partial),7a690d26,* (partial)
2568,01-09,20:52:58.575,1001,REL,*telephony-radio*,3389dae3,*
2569,01-09,20:52:58.575,1001,ACQ,*telephony-radio* (partial),7a690d26,* (partial)
2570,01-09,20:52:58.575,1001,REL,*telephony-radio*,3389dae3,*
2571,01-09,20:52:58.917,1000,REL,*launch*,3389dae3,*
2572,01-09,20:52:59.741,1000,ACQ,*vibrator* (partial),7a690d26,* (partial)
2573,01-09,20:52:59.780,1000,REL,*vibrator*,3389dae3,*
2574,01-09,20:52:59.834,1000,ACQ,*launch* (partial),7a690d26,* (partial)
2575,01-09,20:52:59.851,10335,REL,com.whatsapp:sendinactive,3389dae3,*
2576,01-09,20:52:59.955,1000,REL,*launch*,3389dae3,*
2577,01-09,20:53:00.002,1000,ACQ,*alarm* (partial),7a690d26,* (partial)
2578,01-09,20:53:00.002,1000,REL,*alarm*,3389dae3,*
2579,01-09,20:53:00.848,1000,ACQ,PhoneWindowManager.mPowerKeyWakeLock (partial),7a690d26,* (partial)
2580,01-09,20:53:00.956,1000,REL,PhoneWindowManager.mPowerKeyWakeLock,3389dae3,*
2581,01-09,20:53:01.433,1000,ACQ,ActivityManager-Sleep (partial),7a690d26,* (partial)
2582,01-09,20:53:01.433,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
2583,01-09,20:53:01.463,1000,REL,NetworkStats,3389dae3,*
2584,01-09,20:53:01.477,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
2585,01-09,20:53:01.479,1001,ACQ,*telephony-radio* (partial),7a690d26,* (partial)
2586,01-09,20:53:01.479,1001,REL,*telephony-radio*,3389dae3,*
2587,01-09,20:53:01.479,1001,ACQ,*telephony-radio* (partial),7a690d26,* (partial)
2588,01-09,20:53:01.481,1001,ACQ,*telephony-radio* (partial),7a690d26,* (partial)
2589,01-09,20:53:01.482,1001,REL,*telephony-radio*,3389dae3,*
2590,01-09,20:53:01.482,1001,ACQ,*telephony-radio* (partial),7a690d26,* (partial)
2591,01-09,20:53:01.497,1000,REL,NetworkStats,3389dae3,*
2592,01-09,20:53:01.499,1000,ACQ,*job*/c.w/a.w.i.b.s.SystemJobService (partial),7a690d26,* (partial)
2593,01-09,20:53:01.502,1000,REL,ActivityManager-Sleep,3389dae3,*
2594,01-09,20:53:01.508,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
2595,01-09,20:53:01.512,1001,REL,*telephony-radio*,3389dae3,*
2596,01-09,20:53:01.512,1001,ACQ,*telephony-radio* (partial),7a690d26,* (partial)
2597,01-09,20:53:01.513,1001,REL,*telephony-radio*,3389dae3,*
2598,01-09,20:53:01.515,1001,ACQ,RILJ_ACK_WL (partial),7a690d26,* (partial)
2599,01-09,20:53:01.518,1001,ACQ,*telephony-radio* (partial),7a690d26,* (partial)
2600,01-09,20:53:01.518,1001,REL,*telephony-radio*,3389dae3,*
2601,01-09,20:53:01.518,1001,ACQ,*telephony-radio* (partial),7a690d26,* (partial)
2602,01-09,20:53:01.519,1001,REL,*telephony-radio*,3389dae3,*
2603,01-09,20:53:01.519,1001,ACQ,*telephony-radio* (partial),7a690d26,* (partial)
2604,01-09,20:53:01.519,1001,REL,*telephony-radio*,3389dae3,*
2605,01-09,20:53:01.521,10120,ACQ,IWLAN_PROXY_WL (partial),7a690d26,* (partial)
2606,01-09,20:53:01.521,1000,REL,NetworkStats,3389dae3,*
2607,01-09,20:53:01.524,10120,REL,IWLAN_PROXY_WL,3389dae3,*
2608,01-09,20:53:01.525,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
2609,01-09,20:53:01.534,1001,REL,*telephony-radio*,3389dae3,*
